,meshL_x,meshL_y,meshR_x,meshR_y,ref_x,ref_y,ref_z,disp01_x,disp01_y,disp01_z,disp01
215,497.0,296.0,491.18723,324.51135,-5.5745106,-5.764561,34.725098,-0.30196428,-0.26068687,1.1248589,1.1935022
216,517.0,296.0,509.699,324.04337,-5.438993,-5.771027,34.79645,-0.3071413,-0.26134253,1.1476402,1.2164348
217,537.0,296.0,525.48346,322.7296,-5.296965,-5.775147,34.830307,-0.30734205,-0.26211643,1.147232,1.216267
218,557.0,296.0,540.68317,320.31152,-5.153126,-5.7823253,34.855446,-0.31006622,-0.26221085,1.1625252,1.2314059
219,740.0,296.0,691.33563,304.70248,-3.8405097,-5.8369875,35.19422,-0.31183887,-0.26309776,1.1597404,1.2294152
220,760.0,296.0,708.1524,302.87915,-3.6954024,-5.843192,35.230816,-0.3122909,-0.2628026,1.1613846,1.2310178
221,780.0,296.0,725.0637,301.04785,-3.5500083,-5.849428,35.267628,-0.3124621,-0.2632556,1.1611633,1.2309494
222,801.0,296.0,742.8961,299.17108,-3.3970091,-5.8557396,35.306164,-0.3127911,-0.26336432,1.161972,1.231819
223,821.0,296.0,759.9361,297.3771,-3.250948,-5.861692,35.34254,-0.31309628,-0.26346636,1.1626854,1.2325913
224,841.0,296.0,777.06696,295.51175,-3.1045794,-5.8679132,35.379074,-0.31337142,-0.26351643,1.1632423,1.2331972
225,861.0,296.0,794.3297,293.6871,-2.9579685,-5.8740416,35.416275,-0.3136456,-0.2635808,1.1638603,1.2338635
226,882.0,296.0,812.50507,291.7379,-2.8036442,-5.880495,35.45485,-0.3139155,-0.26365137,1.1644821,1.2345337
227,902.0,296.0,829.95264,289.80563,-2.6563895,-5.8870077,35.492294,-0.3141811,-0.26368666,1.1650543,1.2351485
228,922.0,296.0,847.5805,287.91492,-2.508919,-5.8935156,35.53101,-0.31445765,-0.26375437,1.1655731,1.2357228
229,943.0,296.0,866.1064,285.98822,-2.3536735,-5.8999386,35.570713,-0.314708,-0.26385546,1.1660957,1.236301
230,963.0,296.0,883.8332,284.05493,-2.205472,-5.906396,35.60849,-0.31552768,-0.2644596,1.1749992,1.2450382
231,983.0,296.0,901.60126,282.13196,-2.056922,-5.9126916,35.64571,-0.31507206,-0.26389313,1.1670074,1.2372617
232,1003.0,296.0,919.4705,280.22882,-1.9080744,-5.918906,35.683144,-0.31526232,-0.26393366,1.1674118,1.2377001
233,1024.0,296.0,938.3784,278.18512,-1.7514706,-5.9256716,35.723137,-0.31551147,-0.2640047,1.1678963,1.2382357
234,1044.0,296.0,956.50934,276.23114,-1.6020144,-5.9321747,35.76167,-0.31573415,-0.26404762,1.1683655,1.2387441
235,1064.0,296.0,974.6448,274.25342,-1.4521853,-5.9385695,35.79914,-0.31590545,-0.26408386,1.1687737,1.2391806
236,1084.0,296.0,992.8624,272.3161,-1.3020469,-5.944761,35.836544,-0.3161105,-0.2641592,1.1692543,1.2397022
237,1105.0,296.0,1012.2572,270.28366,-1.1441351,-5.9515476,35.87801,-0.31635332,-0.2642126,1.1696396,1.2401389
238,1125.0,296.0,1030.8862,268.32794,-0.99342245,-5.9581785,35.918354,-0.316505,-0.2642355,1.1699104,1.2404379
239,1145.0,296.0,1049.4358,266.3534,-0.8423138,-5.964514,35.95652,-0.31663507,-0.26419353,1.1702385,1.2407715
240,1165.0,296.0,1068.1112,264.22964,-0.6908621,-5.97145,35.99514,-0.31677467,-0.26421976,1.1705284,1.2410862
241,1186.0,296.0,1087.8508,262.01584,-0.53149796,-5.978689,36.0361,-0.31694102,-0.26427698,1.1707916,1.2413892
242,1206.0,296.0,1106.767,260.028,-0.37941477,-5.9851255,36.075386,-0.3170646,-0.26427746,1.1710281,1.2416438
243,1226.0,296.0,1179.228,254.81679,-0.23119654,-6.108439,36.804214,-0.32059598,-0.26458883,1.1695557,1.2412289
244,1247.0,296.0,1200.501,253.0407,-0.06784938,-6.116093,36.860077,-0.31752425,-0.26408434,1.1713829,1.2420548
245,1267.0,296.0,1219.7693,250.98521,0.08823313,-6.1225805,36.89901,-0.31732154,-0.26397467,1.1710129,1.2416307
246,1287.0,296.0,1239.0872,248.90585,0.24464445,-6.1290274,36.937336,-0.3173499,-0.26397228,1.1709595,1.241587
247,1307.0,296.0,1258.5175,246.83685,0.4013777,-6.1354237,36.975864,-0.3173954,-0.26396894,1.1709518,1.2415907
248,1328.0,296.0,1279.0452,244.63863,0.5663056,-6.142236,37.01659,-0.31744742,-0.26389837,1.1708679,1.24151
249,1348.0,296.0,1298.7332,242.52872,0.7237264,-6.1488166,37.055862,-0.31750447,-0.26381397,1.1707077,1.2413554
250,1368.0,296.0,1318.536,240.41736,0.88148206,-6.1553907,37.09533,-0.3175636,-0.2637782,1.1706505,1.241309
251,1388.0,296.0,1339.6742,236.99536,1.0402828,-6.169342,37.15077,-0.318003,-0.2643075,1.1712418,1.2420917
252,1591.0,296.0,1546.0251,214.53687,2.6631591,-6.2340174,37.531693,-0.31820583,-0.26221895,1.164341,1.2351937
253,1611.0,296.0,1567.7585,213.81537,2.8252518,-6.2361174,37.579487,-0.3174398,-0.26297522,1.166687,1.2373692
254,1632.0,296.0,1590.072,211.44934,2.995597,-6.2430964,37.621716,-0.3173945,-0.2628379,1.1661453,1.2368177
255,1652.0,296.0,1611.4347,209.1756,3.1581776,-6.2497673,37.6619,-0.31733584,-0.26271057,1.1655464,1.2362108
256,1672.0,296.0,1632.9556,206.88889,3.3211484,-6.256526,37.702656,-0.31727767,-0.262609,1.1649895,1.2356492
257,1692.0,296.0,1654.5862,204.61197,3.484455,-6.2631946,37.74336,-0.31718898,-0.26246977,1.1642723,1.2349207
258,1713.0,296.0,1677.3989,202.18605,3.6562743,-6.270234,37.785805,-0.31707597,-0.2623148,1.1635056,1.2341359
259,1733.0,296.0,1699.2999,199.86357,3.8203325,-6.2770395,37.826935,-0.31698322,-0.2621541,1.1627426,1.2333586
260,1753.0,296.0,1721.2988,197.52661,3.9847143,-6.2838154,37.867825,-0.31682205,-0.26197147,1.1619339,1.2325159
261,1976.0,296.0,1975.117,170.94171,5.8415084,-6.3585877,38.327538,-0.31617785,-0.2603054,1.1520119,1.2226442
262,497.0,316.0,493.19717,344.417,-5.579173,-5.615185,34.752014,-0.30249166,-0.25880003,1.1261292,1.1944227
263,517.0,316.0,509.9382,342.30865,-5.439474,-5.6246057,34.79971,-0.30733442,-0.26161528,1.1482048,1.2170749
264,537.0,316.0,525.30865,340.6944,-5.2965164,-5.629142,34.828037,-0.30826473,-0.26215696,1.1522751,1.2212663
265,557.0,316.0,541.62823,339.04105,-5.155059,-5.635548,34.86813,-0.3083191,-0.2607932,1.1503525,1.2191738
266,578.0,316.0,558.7339,337.4753,-5.00599,-5.6413445,34.908768,-0.3090372,-0.2624979,1.1535797,1.2227654
267,740.0,316.0,691.1122,323.48782,-3.8401754,-5.6879287,35.19143,-0.31197906,-0.26325464,1.1601753,1.2298946
268,760.0,316.0,707.90564,321.74768,-3.6950567,-5.693792,35.22773,-0.31204295,-0.26304102,1.1586761,1.2284509
269,780.0,316.0,724.7146,319.99564,-3.5495474,-5.699548,35.26321,-0.31259513,-0.26345873,1.1615753,1.2314152
270,801.0,316.0,742.4775,318.16827,-3.396481,-5.7055645,35.30085,-0.31293416,-0.26355743,1.1623306,1.2322348
271,821.0,316.0,759.4807,316.36813,-3.2503886,-5.711506,35.33677,-0.3132124,-0.26360893,1.1629868,1.2329355
272,841.0,316.0,776.6173,314.5381,-3.1040502,-5.7176347,35.373394,-0.31347537,-0.26367378,1.1635857,1.2335811
273,861.0,316.0,793.8528,312.7078,-2.9574242,-5.7237663,35.410263,-0.31377602,-0.26377392,1.1642799,1.2343338
274,882.0,316.0,812.027,310.8238,-2.8031297,-5.7299995,35.44884,-0.3140626,-0.2638421,1.1649513,1.2350545
275,902.0,316.0,829.39044,309.0685,-2.6558456,-5.7356935,35.485207,-0.31430483,-0.2638898,1.1655083,1.2356516
276,922.0,316.0,846.8153,307.2772,-2.5082285,-5.7414536,35.5213,-0.3145795,-0.26396894,1.1660652,1.2362638
277,943.0,316.0,865.2421,305.27234,-2.3529155,-5.748028,35.55975,-0.31483865,-0.26403618,1.1665802,1.2368298
278,963.0,316.0,882.95514,303.38818,-2.204751,-5.7543035,35.597378,-0.31504273,-0.26407242,1.1670914,1.2373716
279,983.0,316.0,900.68994,301.53745,-2.0562294,-5.7602944,35.634197,-0.31521893,-0.26408958,1.1674385,1.2377476
280,1003.0,316.0,918.5202,299.6839,-1.9074049,-5.7662816,35.671154,-0.31541252,-0.26413345,1.1679459,1.2382847
281,1024.0,316.0,937.3751,297.67728,-1.7508188,-5.772841,35.71049,-0.31566727,-0.26417875,1.1684074,1.2387947
282,1044.0,316.0,955.4321,295.78986,-1.6013776,-5.778982,35.748108,-0.3159014,-0.2642088,1.1688385,1.2392672
283,1064.0,316.0,973.54047,293.95856,-1.4516125,-5.784803,35.78526,-0.3160752,-0.26424026,1.1692047,1.2396637
284,1084.0,316.0,991.7822,292.0327,-1.3015376,-5.7910395,35.82301,-0.31624746,-0.26429224,1.169548,1.2400426
285,1105.0,316.0,1011.0163,289.96677,-1.1436019,-5.7976875,35.862453,-0.3164673,-0.26435328,1.170044,1.2405792
286,1125.0,316.0,1029.4155,287.97864,-0.9928553,-5.8040404,35.899887,-0.31662786,-0.26439095,1.1703682,1.2409341
287,1145.0,316.0,1048.0156,286.00238,-0.8418306,-5.81052,35.938747,-0.31675458,-0.2643938,1.1706009,1.2411865
288,1165.0,316.0,1066.5634,284.09225,-0.690456,-5.816439,35.975777,-0.31690735,-0.26443624,1.1708984,1.2415152
289,1186.0,316.0,1086.1094,282.0456,-0.5311638,-5.82272,36.014317,-0.31705272,-0.2644496,1.1711502,1.2417926
290,1206.0,316.0,1105.0044,280.07025,-0.37916198,-5.829112,36.053383,-0.31716666,-0.2644372,1.171238,1.2419018
291,1247.0,316.0,1203.0298,273.00156,-0.067878485,-5.9659767,36.89369,-0.31772915,-0.26428938,1.1719818,1.2427156
292,1267.0,316.0,1222.3308,270.99878,0.088346995,-5.9723577,36.933002,-0.31748655,-0.2641406,1.1715355,1.2422011
293,1287.0,316.0,1241.6548,268.97858,0.24490106,-5.978625,36.97136,-0.3175039,-0.26414013,1.1714516,1.2421262
294,1307.0,316.0,1261.0829,266.97244,0.40177566,-5.9848113,37.00981,-0.31754714,-0.26414156,1.1713943,1.2420837
295,1328.0,316.0,1281.6256,264.83185,0.56685627,-5.9914684,37.050686,-0.31758416,-0.26405096,1.1712837,1.2419695
296,1348.0,316.0,1301.3215,262.77637,0.7244223,-5.9978905,37.090008,-0.31760776,-0.26397848,1.1711082,1.2417946
297,1368.0,316.0,1321.1285,260.71234,0.88232416,-6.004326,37.129482,-0.31765676,-0.26396465,1.171051,1.2417502
298,1388.0,316.0,1342.9166,258.79163,1.0411917,-6.0137725,37.193317,-0.31825638,-0.26394415,1.1714478,1.2422736
299,1591.0,316.0,1548.3901,236.14062,2.6652226,-6.07805,37.56242,-0.31826115,-0.26244068,1.1640205,1.234953
300,1611.0,316.0,1570.4984,234.8006,2.8279448,-6.0831785,37.61492,-0.31752014,-0.26312065,1.1670456,1.2377589
301,1632.0,316.0,1592.8346,232.49876,2.998465,-6.0900035,37.657387,-0.31743574,-0.2629814,1.1664467,1.2371429
302,1652.0,316.0,1614.2073,230.2955,3.1612005,-6.096472,37.697643,-0.31738734,-0.26286507,1.1658745,1.2365663
303,1672.0,316.0,1635.716,228.07904,3.3243024,-6.1029873,37.73819,-0.3173337,-0.26274157,1.1653328,1.2360154
304,1692.0,316.0,1657.3562,225.83527,3.487771,-6.1095915,37.77896,-0.3172784,-0.26259184,1.1646423,1.2353185
305,1713.0,316.0,1680.2067,223.46548,3.65979,-6.116537,37.821827,-0.3171668,-0.26243734,1.1638794,1.2345377
306,1733.0,316.0,1702.1152,221.21222,3.8240027,-6.123142,37.862995,-0.31706953,-0.26232147,1.1631241,1.233776
307,1753.0,316.0,1724.0874,218.88837,3.988506,-6.129863,37.903492,-0.3169093,-0.26213598,1.1621132,1.2327424
308,1976.0,316.0,1978.114,193.00513,5.8472757,-6.2029586,38.365124,-0.3162446,-0.26040792,1.1520958,1.2227623
309,497.0,337.0,495.64545,362.77676,-5.584301,-5.4689803,34.78498,-0.3039832,-0.25922298,1.1333351,1.2016866
310,517.0,337.0,512.3933,361.37558,-5.4446034,-5.475547,34.832718,-0.30761623,-0.2620349,1.1495972,1.2185498
311,557.0,337.0,543.73773,358.09244,-5.1591887,-5.4859376,34.896442,-0.3086729,-0.262465,1.1526833,1.2218206
312,578.0,337.0,560.1232,356.49924,-5.0085874,-5.4904666,34.92743,-0.30901098,-0.26255655,1.1534271,1.2226274
313,598.0,337.0,576.2799,355.08594,-4.865816,-5.4952564,34.96332,-0.30996847,-0.2627988,1.1581192,1.2273482
314,760.0,337.0,709.45465,341.5191,-3.6972022,-5.5405316,35.248318,-0.3123479,-0.26357222,1.1611176,1.230945
315,780.0,337.0,726.8272,339.67313,-3.5523274,-5.5477595,35.291206,-0.31228924,-0.26274872,1.1577682,1.2275947
316,801.0,337.0,744.57776,337.8704,-3.3991122,-5.5536866,35.32865,-0.31263947,-0.2630272,1.1585503,1.2284809
317,821.0,337.0,761.1786,336.16434,-3.2524185,-5.5585275,35.359253,-0.31339145,-0.26377106,1.1638756,1.233854
318,841.0,337.0,778.58,334.43912,-3.1063008,-5.5647745,35.399323,-0.31328773,-0.26354122,1.1604996,1.2305943
319,861.0,337.0,795.72217,332.69315,-2.959467,-5.5704284,35.434944,-0.3135109,-0.26382637,1.1605339,1.2307446
320,882.0,337.0,813.78143,330.8519,-2.8049388,-5.5763097,35.47199,-0.31422472,-0.26402378,1.165432,1.2355878
321,902.0,337.0,831.14404,329.07535,-2.6575394,-5.582117,35.50832,-0.3144734,-0.26408148,1.1659775,1.236178
322,922.0,337.0,848.5945,327.27274,-2.5098343,-5.5880027,35.544724,-0.31470108,-0.26412964,1.166481,1.2367212
323,943.0,337.0,866.9415,325.38586,-2.3543591,-5.5940022,35.582108,-0.314929,-0.2641635,1.1670151,1.2372901
324,963.0,337.0,884.528,323.5802,-2.2060013,-5.5997663,35.61807,-0.31514907,-0.26420832,1.1674423,1.2377586
325,983.0,337.0,902.28467,321.77118,-2.0574052,-5.6056695,35.65515,-0.3153262,-0.2642498,1.1678429,1.2381904
326,1003.0,337.0,920.0781,319.9516,-1.9084616,-5.6114893,35.691612,-0.31538343,-0.26223516,1.1645393,1.2346601
327,1024.0,337.0,938.8925,318.0477,-1.7517672,-5.617611,35.730404,-0.31581593,-0.264369,1.1689262,1.2393625
328,1044.0,337.0,956.8456,316.20676,-1.6021788,-5.623413,35.76666,-0.31601822,-0.26441002,1.1693344,1.2398077
329,1064.0,337.0,974.906,314.3669,-1.4522965,-5.6292133,35.80318,-0.31619453,-0.26444674,1.1696472,1.2401555
330,1084.0,337.0,993.12036,312.48294,-1.30213,-5.635271,35.840557,-0.31635273,-0.26447773,1.1699486,1.2404866
331,1105.0,337.0,1012.3045,310.5291,-1.1441065,-5.6414337,35.879345,-0.31657004,-0.26454544,1.1704674,1.2410458
332,1125.0,337.0,1030.6643,308.65216,-0.99328536,-5.6473246,35.916256,-0.31673247,-0.2645607,1.1708374,1.2414395
333,1145.0,337.0,1049.1125,306.72168,-0.84214276,-5.6533823,35.95316,-0.31685275,-0.26455116,1.1710434,1.2416625
334,1165.0,337.0,1067.6908,304.8301,-0.6907075,-5.659327,35.990566,-0.3170027,-0.26458454,1.1712608,1.241913
335,1186.0,337.0,1087.3207,302.84644,-0.5313671,-5.6655655,36.030163,-0.31718278,-0.26461554,1.1715164,1.2422065
336,1206.0,337.0,1106.0063,300.9307,-0.37926918,-5.671382,36.066555,-0.31732577,-0.26465464,1.1718254,1.2425427
337,1247.0,337.0,1205.7021,293.95886,-0.06790962,-5.808116,36.92926,-0.3178722,-0.26449156,1.1724739,1.2432593
338,1267.0,337.0,1225.018,292.02377,0.08846425,-5.8142977,36.96872,-0.31757247,-0.2643342,1.1719017,1.2426095
339,1287.0,337.0,1244.346,290.08295,0.2451647,-5.820304,37.00708,-0.3175839,-0.26427937,1.1718102,1.2425144
340,1307.0,337.0,1263.7833,288.11075,0.40219584,-5.826416,37.04561,-0.31765756,-0.26426697,1.1717529,1.2424767
341,1328.0,337.0,1284.335,286.028,0.56743675,-5.8329077,37.086544,-0.3176735,-0.26418447,1.1716537,1.2423697
342,1348.0,337.0,1304.0444,284.0324,0.72515625,-5.8391614,37.12599,-0.31772256,-0.26417112,1.171566,1.2422967
343,1368.0,337.0,1323.8877,282.0264,0.88321996,-5.84548,37.16589,-0.3177845,-0.26414967,1.1715088,1.2422539
344,1388.0,337.0,1345.4155,281.17505,1.041947,-5.850298,37.22633,-0.3183198,-0.2647581,1.1733398,1.2442471
345,1591.0,337.0,1551.3647,259.3782,2.6677282,-5.912843,37.60098,-0.3179984,-0.263587,1.1686363,1.2394805
346,1611.0,337.0,1573.3688,256.84882,2.8307683,-5.922239,37.65211,-0.3176031,-0.2632966,1.1674576,1.2382059
347,1632.0,337.0,1595.7136,254.60483,3.0014594,-5.9289074,37.694626,-0.31753683,-0.26315546,1.1668358,1.2375727
348,1652.0,337.0,1617.1031,252.46417,3.1643655,-5.9352164,37.735043,-0.31749988,-0.26305676,1.166317,1.2370532
349,1672.0,337.0,1638.6136,250.32089,3.3276207,-5.9415064,37.775555,-0.3174212,-0.26292992,1.1657143,1.2364377
350,1692.0,337.0,1660.2653,248.12662,3.4912581,-5.9479904,37.816414,-0.3173628,-0.26275492,1.1650047,1.2357165
351,1713.0,337.0,1683.1567,245.83136,3.6634855,-5.9547796,37.859734,-0.3172431,-0.26259947,1.1642151,1.2349082
352,1733.0,337.0,1705.0629,243.63718,3.8278506,-5.961204,37.90081,-0.31714964,-0.26249647,1.1634941,1.2341827
353,1753.0,337.0,1727.1732,241.34235,3.992695,-5.9681125,37.94298,-0.3170302,-0.2623062,1.1624222,1.233101
354,1976.0,337.0,1981.4747,216.20541,5.853732,-6.039491,38.407272,-0.31610107,-0.26048183,1.1516953,1.2223635
355,497.0,357.0,499.25232,381.22708,-5.592148,-5.3280225,34.833565,-0.30376673,-0.25888777,1.1310005,1.1993579
356,517.0,357.0,516.5792,379.5734,-5.4534063,-5.336675,34.889088,-0.30792475,-0.2617092,1.1510277,1.2199074
357,557.0,357.0,548.15704,376.22354,-5.1679277,-5.347831,34.955788,-0.3087349,-0.26211357,1.1527748,1.2218472
358,578.0,357.0,565.06396,374.92117,-5.0181017,-5.3522153,34.99366,-0.30874872,-0.263196,1.1513557,1.2207448
359,740.0,357.0,697.77637,361.759,-3.8497822,-5.3965487,35.279865,-0.3121512,-0.26352692,1.160572,1.2303708
360,882.0,357.0,817.436,349.76932,-2.808703,-5.4340115,35.520027,-0.31446815,-0.26446056,1.1677551,1.2379344
361,922.0,357.0,852.1288,346.23312,-2.5130608,-5.4453654,35.591064,-0.31486177,-0.26444483,1.1679573,1.2382219
362,943.0,357.0,870.8908,344.5614,-2.357768,-5.4513125,35.633778,-0.31504965,-0.26429653,1.1673164,1.2376335
363,983.0,357.0,905.666,341.23987,-2.0599759,-5.4608593,35.6993,-0.31539106,-0.26357508,1.1679993,1.2382107
364,1003.0,357.0,923.4285,339.17847,-1.9107645,-5.4675903,35.735302,-0.31571102,-0.26387262,1.170208,1.2404389
365,1024.0,357.0,941.92163,337.38394,-1.7536771,-5.472734,35.76987,-0.31589222,-0.26429224,1.1702728,1.2406356
366,1044.0,357.0,959.99805,335.71198,-1.6040149,-5.478137,35.807663,-0.31623614,-0.2649436,1.1735001,1.2439063
367,1064.0,357.0,978.261,333.81198,-1.4540431,-5.484566,35.84674,-0.31621993,-0.2645626,1.1699028,1.2404277
368,1084.0,357.0,996.4132,331.84824,-1.3036356,-5.4908466,35.883263,-0.3164481,-0.2646036,1.1713066,1.2418187
369,1105.0,357.0,1015.12024,329.95377,-1.1452218,-5.4959526,35.91585,-0.31649268,-0.2640152,1.1680069,1.2385927
370,1125.0,357.0,1034.2308,328.20535,-0.99453276,-5.502729,35.96235,-0.31685823,-0.2647028,1.1711807,1.2418257
371,1145.0,357.0,1052.6351,326.36295,-0.8431874,-5.5084,35.998623,-0.31698483,-0.2647028,1.1713905,1.2420558
372,1165.0,357.0,1071.1431,324.51736,-0.69153965,-5.514072,36.035065,-0.31713104,-0.26472187,1.1716919,1.2423815
373,1186.0,357.0,1090.6798,322.5533,-0.5319755,-5.5200996,36.073406,-0.31734318,-0.26476955,1.1719856,1.2427227
374,1206.0,357.0,1109.5369,320.67505,-0.3797156,-5.5261126,36.111916,-0.3174304,-0.26478958,1.1722145,1.2429652
375,1247.0,357.0,1208.2809,313.96234,-0.06794947,-5.6573973,36.963634,-0.31783643,-0.26455545,1.1726418,1.243422
376,1267.0,357.0,1227.5642,312.06168,0.08857282,-5.663418,37.002625,-0.3176704,-0.26449585,1.172287,1.2430323
377,1287.0,357.0,1246.8932,310.1594,0.24541955,-5.6693144,37.040947,-0.31772894,-0.26445484,1.172287,1.2430385
378,1307.0,357.0,1266.3693,308.2657,0.40259376,-5.675232,37.079933,-0.31772617,-0.26439714,1.1721344,1.2428817
379,1328.0,357.0,1286.9391,306.2298,0.56799185,-5.681614,37.12106,-0.31774718,-0.26433086,1.1720085,1.2427542
380,1348.0,357.0,1306.6594,304.2869,0.72585946,-5.6877203,37.160603,-0.31781256,-0.26430798,1.1719551,1.2427157
381,1368.0,357.0,1326.5018,302.3338,0.8840686,-5.6938677,37.20044,-0.31787646,-0.26427603,1.1718864,1.2426605
382,1388.0,357.0,1347.8969,301.4831,1.0429121,-5.698399,37.259144,-0.3184659,-0.26555967,1.170269,1.2415603
383,1591.0,357.0,1554.3955,280.3927,2.6705272,-5.759754,37.640278,-0.318053,-0.26375628,1.1694107,1.2402607
384,1611.0,357.0,1576.0973,277.85352,2.833456,-5.7686515,37.687527,-0.31769514,-0.26345348,1.1678658,1.2386478
385,1632.0,357.0,1598.4478,275.66714,3.0043063,-5.775158,37.730057,-0.31763196,-0.26329994,1.1672516,1.2380198
386,1652.0,357.0,1619.8641,273.57483,3.1673884,-5.781375,37.770756,-0.3175695,-0.26320028,1.1666603,1.2374252
387,1672.0,357.0,1641.4094,271.48468,3.3308299,-5.7875695,37.811657,-0.31752586,-0.26311016,1.1660919,1.236859
388,1692.0,357.0,1663.076,269.3723,3.4946277,-5.793817,37.85265,-0.317446,-0.26295662,1.1654053,1.2361584
389,1713.0,357.0,1685.9719,267.13464,3.6670175,-5.800443,37.895966,-0.31733322,-0.26281023,1.1646233,1.235361
390,1733.0,357.0,1707.8984,265.00284,3.8315556,-5.8067136,37.937244,-0.3172443,-0.26267624,1.1638489,1.2345797
391,1753.0,357.0,1730.0059,262.83972,3.996531,-5.813169,37.979324,-0.31709743,-0.26256275,1.1632347,1.2339388
392,1834.0,357.0,1808.8195,217.2925,4.65777,-5.9530597,38.000587,-0.32065392,-0.26598978,1.1783485,1.24983
393,1956.0,357.0,1959.6989,240.5708,5.6882586,-5.8746095,38.387104,-0.31893492,-0.26400137,1.1557617,1.2276813
394,1976.0,357.0,1984.916,238.3452,5.860332,-5.8837466,38.45044,-0.3160634,-0.26066446,1.151844,1.2225329
395,497.0,378.0,504.00427,399.89386,-5.602375,-5.184247,34.897774,-0.30257845,-0.26029396,1.1245995,1.1933275
396,699.0,378.0,670.80695,384.18396,-4.1583776,-5.2443814,35.301968,-0.3126955,-0.2637005,1.1680717,1.2376219
397,1003.0,378.0,930.4541,359.22205,-1.9156276,-5.3229055,35.826897,-0.3157736,-0.264596,1.1690521,1.2395188
398,1165.0,378.0,1075.813,345.18677,-0.69267964,-5.3630214,36.095287,-0.31724405,-0.26556444,1.1791687,1.2496428
399,1186.0,378.0,1095.7587,343.09244,-0.53289205,-5.370292,36.138767,-0.31734115,-0.26504755,1.1758308,1.2464083
400,1226.0,378.0,1189.5315,336.49487,-0.23194991,-5.4919147,36.941593,-0.32093775,-0.2633443,1.1775093,1.2485509
401,1247.0,378.0,1210.9774,334.96405,-0.06799054,-5.498846,36.99964,-0.31771076,-0.26464367,1.1726379,1.2434051
402,1267.0,378.0,1230.215,333.12744,0.08868137,-5.5045733,37.037983,-0.31776538,-0.2646489,1.172699,1.2434777
403,1287.0,378.0,1249.579,331.27734,0.24568091,-5.5103703,37.076717,-0.31784698,-0.26462173,1.1727333,1.2435251
404,1307.0,378.0,1269.0814,329.42764,0.40301204,-5.516202,37.116,-0.3178596,-0.26458406,1.1726036,1.2433981
405,1328.0,378.0,1289.6584,327.44934,0.5685712,-5.522414,37.157166,-0.31790555,-0.2645402,1.1725082,1.2433105
406,1348.0,378.0,1309.3846,325.57428,0.7265901,-5.5283074,37.196735,-0.31794468,-0.26449728,1.1724548,1.243261
